id,day_not_date,site_id,elevation_m_asl,aspect,species,project,plot_id,plant_id,veg_height_cm,rep_height_cm,wet_mass_g,dry_mass_g,leaf_area_cm2,leaf_thickness_mm,wet_sla_cm2_g,sla_cm2_g,ldmc,bulk_nr,wet_mass_total_g,leaf_thickness_1_mm,leaf_thickness_2_mm,leaf_thickness_3_mm,remark,new_species,n,leaf_area_total_cm2,wet_bulk_nr,wet_nr_pieces,dry_bulk_nr,dry_nr_pieces,dry_mass_total_g,check_scan,remarks,orchids,nr
DFX2312,6,2,2200,west,helichrysum_pilosellum,TS,2,2,5.5,NA,0.275,0.0418,NA,0.607,NA,NA,0.15199999999999997,1,0.275,0.633,0.574,0.614,Scanned box not ticked,NA,NA,NA,1,1,1,1,0.0418,no,NA,NA,811
HMG5382,8,5,2800,west,senecio_glaberrimus,TS,3,1,17.5,NA,0.6776,0.1052,14.895,0.544,21.981995277449823,141.5874524714829,0.1552538370720189,1,0.6776,0.566,0.529,0.537,NA,senecio_glaberrimus,1,14.895,1,1,1,1,0.1052,no,NA,NA,810
CYU7541,6,2,2200,east,berkheya_rhapontica,TS,2,1,5.4,NA,1.44,0.2301,NA,0.6880000000000001,NA,NA,0.15979166666666667,1,1.44,0.668,0.663,0.733,Scanned box not ticked,NA,NA,NA,1,1,1,1,0.2301,no,NA,NA,1455
DQD8695,8,4,2600,east,ficinia_cinnamomea,T,5,1,24.5,NA,0.032655555555555556,0.011555555555555555,1.2605555555555557,0.4583333333333333,38.601565158217085,109.08653846153848,0.3538618577747533,9,0.2939,0.475,0.472,0.428,NA,NA,10,11.345,5,9,5,9,0.104,no,NA,NA,1466
DFH3165,6,2,2200,east,helichrysum_nudifolium,TS,2,2,20.8,NA,1.8571,0.3104,30.987,1.0486666666666666,16.685692746755695,99.82925257731958,0.16714231866889237,1,1.8571,1.102,1.032,1.012,NA,helichrysum_nudifolium,8,30.987,1,1,1,1,0.3104,no,NA,NA,1600
HFY4566,8,5,2800,east,dimorphotheca_jucunda,TS,5,2,18,NA,0.4748,0.0772,8.43,0.7523333333333333,17.754844144903117,109.19689119170984,0.16259477674810446,1,0.4748,0.651,0.636,0.97,NA,dimorphotheca_jucunda,1,8.43,1,1,1,1,0.0772,no,NA,NA,1340
DMX9538,8,4,2600,east,cymbopogon_caesius,T,5,1,26.8,NA,0.1234,0.0594,5.624,0.17500000000000002,45.57536466774716,94.68013468013467,0.4813614262560778,1,0.1234,0.158,0.164,0.203,NA,cymbopogon_caesius,3,5.624,1,1,1,3,0.0594,no,NA,NA,1342
DIK2077,8,4,2600,east,senecio_glaberrimus,TS,5,3,8.1,15.1,0.9959,0.2052,20.437,0.6076666666666667,20.52113666030726,99.59551656920078,0.20604478361281253,1,0.9959,0.637,0.596,0.59,NA,senecio_glaberrimus,1,20.437,1,1,1,1,0.2052,no,NA,NA,1343
DJR6894,8,4,2600,west,helichrysum_pallidum,T,5,1,7,19.5,0.8308,0.1689,16.833,1.0786666666666667,20.261194029850746,99.66252220248667,0.20329802599903707,1,0.8308,1.13,1.182,0.924,NA,NA,1,16.833,1,1,1,1,0.1689,no,NA,NA,1345
DJU0832,8,4,2600,east,helichrysum_pallidum,TS,3,3,11.1,NA,0.7272,0.1322,20.263,0.78,27.864411441144117,153.2753403933434,0.18179317931793182,1,0.7272,0.795,0.764,0.781,NA,NA,1,20.263,1,1,1,1,0.1322,no,NA,NA,1347
DJS3529,8,4,2600,east,berkheya_rhapontica,TS,5,1,0.5,NA,0.3657,NA,5.872,1.0773333333333333,16.056877221766474,NA,NA,1,0.3657,1.218,0.843,1.171,NA,NA,2,5.872,NA,NA,NA,NA,NA,NA,NA,NA,NA
DWC8998,8,4,2600,east,eulalia_villosa,T,5,2,11,NA,0.0448,NA,2.8035,0.22366666666666668,62.578125,NA,NA,2,0.0896,0.234,0.272,0.165,NA,NA,3,5.607,NA,NA,NA,NA,NA,NA,NA,NA,NA
DWC8998,8,4,2600,east,eulalia_villosa,T,5,2,11,NA,0.0448,NA,2.8035,0.22366666666666668,62.578125,NA,NA,2,0.0896,0.234,0.272,0.165,NA,NA,3,5.607,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJN1932,8,4,2600,west,helichrysum_aureum,TS,5,2,4,NA,0.1727,0.0287,5.192,0.526,30.063694267515928,180.90592334494775,0.16618413433700058,1,0.1727,0.503,0.458,0.617,NA,NA,1,5.192,1,1,1,1,0.0287,no,NA,NA,703
EEY3042,8,4,2600,east,athrixia_needle,T,3,3,5.3,NA,0.00784,0.00252,0.2466,0.3433333333333333,31.454081632653065,97.85714285714286,0.32142857142857145,5,0.0392,0.314,0.364,0.352,SiteID and Elevation do not match,athrixia_needle,5,1.233,5,5,5,5,0.0126,no,NA,NA,590
DBY5879,8,4,2600,east,helichrysum_dasycephalum,T,5,1,11.8,11.7,0.00412,0.00116,0.2021,0.24533333333333335,49.05339805825242,174.22413793103448,0.2815533980582524,10,0.0412,0.214,0.254,0.268,NA,helichrysum_dasycephalum,10,2.021,10,10,9,9,0.0116,no,NA,NA,593
HJO3994,8,5,2800,west,helichrysum_pallidum,TSP,0,NA,NA,NA,0.18966666666666665,0.024900000000000002,4.636,0.6263333333333333,24.442882249560636,186.1847389558233,0.13128295254833042,3,0.569,0.798,0.699,0.382,1 leaf; 3 cutouts,NA,3,13.908,1,3,3,3,0.0747,no,NA,NA,708
HJO3994,8,5,2800,west,helichrysum_pallidum,TSP,0,NA,NA,NA,0.18966666666666665,0.024900000000000002,4.636,0.6263333333333333,24.442882249560636,186.1847389558233,0.13128295254833042,3,0.569,0.798,0.699,0.382,1 leaf; 3 cutouts,NA,3,13.908,1,3,3,3,0.0747,no,NA,NA,708
DBZ6019,8,4,2600,east,oxalis_depressa,T,5,1,5.5,NA,0.026833333333333334,0.0024333333333333334,0.5606666666666666,0.313,20.8944099378882,230.41095890410958,0.0906832298136646,3,0.0805,0.211,0.263,0.465,NA,NA,3,1.682,3,3,2,2,0.0073,no,NA,NA,710
DMU1442,8,4,2600,east,athrixia_needle,T,5,1,12,12.1,0.0121,0.00464,0.4072,0.3546666666666667,33.65289256198347,87.75862068965517,0.3834710743801653,5,0.0605,0.42,0.339,0.305,NA,athrixia_needle,5,2.036,5,5,5,5,0.0232,no,NA,NA,596
DDO8298,8,4,2600,west,helichrysum_pallidum,TS,3,1,7.3,NA,NA,0.2218,27.676,1.069,NA,124.7790802524797,NA,1,NA,1.054,1.133,1.02,NA,NA,1,27.676,1,1,1,1,0.2218,no,NA,NA,610
DDO8298,8,4,2600,west,helichrysum_pallidum,TS,3,1,7.3,NA,NA,0.2218,27.676,1.069,NA,124.7790802524797,NA,1,NA,1.054,1.133,1.02,NA,NA,1,27.676,1,1,1,1,0.2218,no,NA,NA,610
DHX2895,8,5,2800,east,senecio_erubescens,TS,2,2,15,NA,1.3457,0.1439,23.874,0.6023333333333334,17.74095266404102,165.90687977762335,0.10693319461990043,1,1.3457,0.416,0.705,0.686,NA,NA,1,23.874,1,1,1,1,0.1439,no,NA,NA,609
DHX2895,8,5,2800,east,senecio_erubescens,TS,2,2,15,NA,1.3457,0.1439,23.874,0.6023333333333334,17.74095266404102,165.90687977762335,0.10693319461990043,1,1.3457,0.416,0.705,0.686,NA,NA,1,23.874,1,1,1,1,0.1439,no,NA,NA,609
DIH9486,8,5,2800,east,senecio_glaberrimus,TS,4,3,14.7,NA,0.7052,0.1115,17.443,0.48433333333333334,24.734826999432784,156.4394618834081,0.15811117413499715,1,0.7052,0.441,0.473,0.539,No aspect on envelope,senecio_glaberrimus,1,17.443,1,1,1,1,0.1115,no,NA,NA,606
DIH9486,8,5,2800,east,senecio_glaberrimus,TS,4,3,14.7,NA,0.7052,0.1115,17.443,0.48433333333333334,24.734826999432784,156.4394618834081,0.15811117413499715,1,0.7052,0.441,0.473,0.539,No aspect on envelope,senecio_glaberrimus,1,17.443,1,1,1,1,0.1115,no,NA,NA,606
DHW0388,8,5,2800,east,senecio_erubescens,TS,2,1,15,NA,1.2396,0.1281,22.132,0.7463333333333333,17.854146498870605,172.7712724434036,0.10333978702807356,1,1.2396,0.761,0.747,0.731,NA,NA,3,22.132,1,1,1,1,0.1281,no,NA,NA,605
DNC6135,8,4,2600,east,moraea_inclinata,T,5,1,26,NA,0.2129,0.0778,5.395,0.49166666666666664,25.340535462658522,69.34447300771208,0.3654297792390793,1,0.2129,0.49,0.484,0.501,NA,NA,1,5.395,1,1,1,1,0.0778,no,NA,NA,363
DNC6135,8,4,2600,east,moraea_inclinata,T,5,1,26,NA,0.2129,0.0778,5.395,0.49166666666666664,25.340535462658522,69.34447300771208,0.3654297792390793,1,0.2129,0.49,0.484,0.501,NA,NA,1,5.395,1,1,1,1,0.0778,no,NA,NA,363
DID2846,8,5,2800,east,helichrysum_nudifolium,TS,3,3,5.4,NA,0.5926,0.0707,8.416,1.263,14.201822477219036,119.03818953323905,0.11930475869051636,1,0.5926,1.522,1.274,0.993,NA,NA,1,8.416,1,1,1,1,0.0707,no,NA,NA,1063
HMB8109,8,4,2600,west,berkheya_rhapontica,TS,2,2,0.2,NA,0.9002,0.1723,14.358,1.0113333333333334,15.949788935792046,83.33139872315728,0.1914019106865141,1,0.9002,0.865,0.91,1.259,NA,NA,1,14.358,1,1,1,1,0.1723,no,NA,NA,949
HJH2938,8,2,2200,east,senecio_glaberrimus,TSP,0,NA,NA,NA,1.4175,0.2268,28.539,0.638,20.133333333333333,125.83333333333334,0.16,1,1.4175,0.719,0.609,0.586,NA,senecio_glaberrimus,2,28.539,1,1,1,1,0.2268,no,NA,NA,948
HJH2938,8,2,2200,east,senecio_glaberrimus,TSP,0,NA,NA,NA,1.4175,0.2268,28.539,0.638,20.133333333333333,125.83333333333334,0.16,1,1.4175,0.719,0.609,0.586,NA,senecio_glaberrimus,2,28.539,1,1,1,1,0.2268,no,NA,NA,948
CXQ2774,8,4,2600,east,alepidea_thodei,TS,1,1,5.9,NA,0.6547,NA,13.958,0.5113333333333333,21.31968840690393,NA,NA,1,0.6547,0.417,0.706,0.411,NA,alepidea_thodei,1,13.958,NA,NA,NA,NA,NA,NA,NA,NA,NA
HFV5330,8,4,2600,west,berkheya_rhapontica,TS,1,3,2.5,NA,0.9577,NA,18.337,0.8813333333333333,19.146914482614598,NA,NA,1,0.9577,0.94,0.729,0.975,NA,NA,1,18.337,NA,NA,NA,NA,NA,NA,NA,NA,NA
HFV5330,8,4,2600,west,berkheya_rhapontica,TS,1,3,2.5,NA,0.9577,NA,18.337,0.8813333333333333,19.146914482614598,NA,NA,1,0.9577,0.94,0.729,0.975,NA,NA,1,18.337,NA,NA,NA,NA,NA,NA,NA,NA,NA
CXL6027,8,4,2600,west,senecio_glaberrimus,TS,1,1,16.2,NA,0.9127,NA,20.67,0.5926666666666667,22.64709104853731,NA,NA,1,0.9127,0.571,0.635,0.572,Leaf damaged,senecio_glaberrimus,2,20.67,NA,NA,NA,NA,NA,NA,NA,NA,NA
CXL6027,8,4,2600,west,senecio_glaberrimus,TS,1,1,16.2,NA,0.9127,NA,20.67,0.5926666666666667,22.64709104853731,NA,NA,1,0.9127,0.571,0.635,0.572,Leaf damaged,senecio_glaberrimus,2,20.67,NA,NA,NA,NA,NA,NA,NA,NA,NA
HIT7668,7,1,2000,east,helichrysum_ecklonis,TSP,0,NA,NA,NA,0.57,0.57,8.589,1.2576666666666667,15.068421052631582,15.068421052631582,1,1,0.57,1.333,1.048,1.392,1 leaf; 2 pieces,NA,2,8.589,1,2,1,2,0.57,no,NA,NA,995
HJX8537,8,2,2200,east,senecio_glaberrimus,TSP,0,NA,NA,NA,1.0742,0.176,19.815,0.6983333333333334,18.446285607894247,112.58522727272728,0.16384285980264382,1,1.0742,0.685,0.701,0.709,NA,senecio_glaberrimus,2,19.815,1,1,1,1,0.176,no,NA,NA,990
CXK7818,8,4,2600,east,helichrysum_krookii,TS,2,2,3.1,NA,0.7125,NA,17.77,0.6596666666666666,24.94035087719298,NA,NA,1,0.7125,0.68,0.71,0.589,NA,helichrysum_krookii,1,17.77,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEQ2940,6,3,2400,east,helichrysum_pallidum,TS,0,NA,15.6,NA,1.1747,NA,21.12,1.2166666666666668,17.97905848301694,NA,NA,1,1.1747,1.294,1.088,1.268,NA,NA,2,21.12,NA,NA,NA,NA,NA,NA,NA,NA,NA
CYZ2241,6,2,2200,NA,helichrysum_sp.,TS,2,1,10,NA,0.4449,NA,13.923,0.5403333333333333,31.294672960215777,NA,NA,1,0.4449,0.452,0.538,0.631,Aspect not on envelope,NA,2,13.923,NA,NA,NA,NA,NA,NA,NA,NA,NA
CYZ2241,6,2,2200,NA,helichrysum_sp.,TS,2,1,10,NA,0.4449,NA,13.923,0.5403333333333333,31.294672960215777,NA,NA,1,0.4449,0.452,0.538,0.631,Aspect not on envelope,NA,2,13.923,NA,NA,NA,NA,NA,NA,NA,NA,NA
DNM4137,6,2,2200,west,disa_stachyoides,TS,4,1,7,NA,0.486,NA,13.179,0.4886666666666667,27.117283950617285,NA,NA,1,0.486,0.466,0.499,0.501,NA,NA,2,13.179,NA,NA,NA,NA,NA,NA,NA,NA,NA
DNM4137,6,2,2200,west,disa_stachyoides,TS,4,1,7,NA,0.486,NA,13.179,0.4886666666666667,27.117283950617285,NA,NA,1,0.486,0.466,0.499,0.501,NA,NA,2,13.179,NA,NA,NA,NA,NA,NA,NA,NA,NA
HIK3164,8,2,2200,east,senecio_glaberrimus,TSP,NA,NA,NA,NA,0.4592,NA,11.027,0.4746666666666666,24.013501742160276,NA,NA,1,0.4592,0.473,0.47,0.481,Scanned box not ticked,senecio_glaberrimus,1,11.027,NA,NA,NA,NA,NA,NA,NA,NA,NA
DNL5251,6,2,2200,west,NA,TS,4,2,3.5,NA,0.853,0.1388,14.9,0.75,17.46776084407972,107.34870317002881,0.1627198124267292,1,0.853,0.695,0.771,0.784,Species not identified,NA,1,14.9,1,1,1,1,0.1388,no,NA,NA,975
CXD5449,8,4,2600,west,helichrysum_pallidum,TS,4,2,7,NA,0.9642,0.2184,16.094,1.082,16.69155776809791,73.69047619047619,0.22650902302426884,1,0.9642,1.001,1.308,0.937,NA,NA,2,16.094,1,1,1,1,0.2184,no,NA,NA,733
CXD5449,8,4,2600,west,helichrysum_pallidum,TS,4,2,7,NA,0.9642,0.2184,16.094,1.082,16.69155776809791,73.69047619047619,0.22650902302426884,1,0.9642,1.001,1.308,0.937,NA,NA,2,16.094,1,1,1,1,0.2184,no,NA,NA,733
DNS5536,6,2,2200,west,taraxacum_officinale,TS,4,1,4,NA,0.1874,0.0203,5.504,0.56,29.370330843116324,271.13300492610836,0.10832443970117395,1,0.1874,0.655,0.618,0.407,NA,taraxacum_officinale,2,5.504,1,1,1,1,0.0203,no,NA,NA,1513
DNS5536,6,2,2200,west,taraxacum_officinale,TS,4,1,4,NA,0.1874,0.0203,5.504,0.56,29.370330843116324,271.13300492610836,0.10832443970117395,1,0.1874,0.655,0.618,0.407,NA,taraxacum_officinale,2,5.504,1,1,1,1,0.0203,no,NA,NA,1513
HCT3772,8,4,2600,east,senecio_glaberrimus,TS,2,1,17,NA,0.3183,NA,10.006,0.424,31.435752434809924,NA,NA,1,0.3183,0.431,0.459,0.382,NA,senecio_glaberrimus,1,10.006,NA,NA,NA,NA,NA,NA,NA,NA,NA
HFJ7057,8,4,2600,east,zaluzianskya_sp,TS,2,1,2,NA,0.6849,NA,9.399,1.0936666666666668,13.72317126587823,NA,NA,1,0.6849,1.123,1.06,1.098,NA,NA,1,9.399,NA,NA,NA,NA,NA,NA,NA,NA,NA
HFI0860,8,4,2600,west,senecio_glaberrimus,TS,2,1,14.4,16.6,0.7178,0.1298,15.35,0.586,21.384786848704373,118.25885978428352,0.1808303148509334,1,0.7178,0.569,0.592,0.597,No plant ID on envelope,senecio_glaberrimus,1,15.35,1,1,1,1,0.1298,no,NA,NA,1425
HFI0860,8,4,2600,west,senecio_glaberrimus,TS,2,1,14.4,16.6,0.7178,0.1298,15.35,0.586,21.384786848704373,118.25885978428352,0.1808303148509334,1,0.7178,0.569,0.592,0.597,No plant ID on envelope,senecio_glaberrimus,1,15.35,1,1,1,1,0.1298,no,NA,NA,1425
CXC0689,8,4,2600,west,helichrysum_ecklonis,TS,1,3,3.5,NA,0.2522,0.0302,4.78,0.9186666666666666,18.953211736716895,158.27814569536423,0.11974623314829502,1,0.2522,0.933,0.881,0.942,NA,NA,1,4.78,1,1,1,1,0.0302,no,NA,NA,1424
HLZ2303,8,5,2800,west,helichrysum_nudifolium,TS,1,3,10,27.4,0.5892,0.1011,17.209,0.9113333333333333,29.207399864222676,170.21760633036598,0.17158859470468432,1,0.5892,0.915,0.819,1,NA,NA,1,17.209,1,1,1,1,0.1011,no,NA,NA,1422
DWO2471,8,4,2600,east,cotula_hispida,T,4,3,5,NA,0.03135,0.00505,1.022,0.211,32.59968102073365,202.3762376237624,0.1610845295055821,2,0.0627,0.226,0.187,0.22,NA,NA,3,2.044,2,2,2,2,0.0101,no,NA,NA,1420
CXE1241,8,4,2600,west,helichrysum_ecklonis,TS,1,2,3.3,NA,0.2504,NA,4.58,0.7996666666666666,18.29073482428115,NA,NA,1,0.2504,0.768,0.808,0.823,NA,NA,2,4.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
CXE1241,8,4,2600,west,helichrysum_ecklonis,TS,1,2,3.3,NA,0.2504,NA,4.58,0.7996666666666666,18.29073482428115,NA,NA,1,0.2504,0.768,0.808,0.823,NA,NA,2,4.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEV0189,8,5,2800,west,senecio_glaberrimus,TS,3,3,14,NA,0.4158,0.0608,9.985,0.545,24.013949013949013,164.22697368421052,0.14622414622414623,1,0.4158,0.558,0.523,0.554,NA,senecio_glaberrimus,1,9.985,1,1,1,1,0.0608,no,NA,NA,1145
HEV0189,8,5,2800,west,senecio_glaberrimus,TS,3,3,14,NA,0.4158,0.0608,9.985,0.545,24.013949013949013,164.22697368421052,0.14622414622414623,1,0.4158,0.558,0.523,0.554,NA,senecio_glaberrimus,1,9.985,1,1,1,1,0.0608,no,NA,NA,1145
HBA4199,6,3,2400,east,helichrysum_pallidum,TS,0,NA,9.7,NA,1.7396,0.2679,39.336,0.5243333333333333,22.612094734421706,146.8309070548712,0.15400091975166708,1,1.7396,0.415,0.603,0.555,NA,NA,5,39.336,1,1,1,1,0.2679,no,NA,NA,1151
DZG6204,8,4,2600,east,hypoxis_parvula,T,4,4,2.5,NA,0.0521,0.0045,1.618,0.391,31.05566218809981,359.5555555555556,0.08637236084452975,1,0.0521,0.441,0.339,0.393,PlantID = 4; does not make sense,NA,1,1.618,1,1,1,1,0.0045,no,NA,NA,1148
DZG6204,8,4,2600,east,hypoxis_parvula,T,4,4,2.5,NA,0.0521,0.0045,1.618,0.391,31.05566218809981,359.5555555555556,0.08637236084452975,1,0.0521,0.441,0.339,0.393,PlantID = 4; does not make sense,NA,1,1.618,1,1,1,1,0.0045,no,NA,NA,1148
DQB1499,8,4,2600,east,helichrysum_odoratissimum,T,5,2,4,NA,0.0097,0.0021,0.496,0.20333333333333334,51.1340206185567,236.1904761904762,0.21649484536082472,3,0.0291,0.178,0.191,0.241,NA,NA,3,1.488,3,3,3,3,0.0063,no,NA,NA,1144
DQB1499,8,4,2600,east,helichrysum_odoratissimum,T,5,2,4,NA,0.0097,0.0021,0.496,0.20333333333333334,51.1340206185567,236.1904761904762,0.21649484536082472,3,0.0291,0.178,0.191,0.241,NA,NA,3,1.488,3,3,3,3,0.0063,no,NA,NA,1144
HMK0385,8,5,2800,east,helichrysum_nudifolium,TS,3,2,13.4,NA,1.503,0.2062,24.363,1.0153333333333334,16.209580838323355,118.15227934044617,0.13719228210246176,1,1.503,0.878,1.015,1.153,NA,NA,1,24.363,1,1,1,1,0.2062,no,NA,NA,1141
HMK0385,8,5,2800,east,helichrysum_nudifolium,TS,3,2,13.4,NA,1.503,0.2062,24.363,1.0153333333333334,16.209580838323355,118.15227934044617,0.13719228210246176,1,1.503,0.878,1.015,1.153,NA,NA,1,24.363,1,1,1,1,0.2062,no,NA,NA,1141
DNW7104,6,2,2200,east,gerbera_piloselloides,TS,3,1,6.5,NA,1.7828,0.2955,30.691,0.6866666666666666,17.215054969710568,103.86125211505923,0.16575050482387255,1,1.7828,0.671,0.705,0.684,NA,gerbera_piloselloides,1,30.691,1,1,1,1,0.2955,no,NA,NA,1137
DNW7104,6,2,2200,east,gerbera_piloselloides,TS,3,1,6.5,NA,1.7828,0.2955,30.691,0.6866666666666666,17.215054969710568,103.86125211505923,0.16575050482387255,1,1.7828,0.671,0.705,0.684,NA,gerbera_piloselloides,1,30.691,1,1,1,1,0.2955,no,NA,NA,1137
DIP2019,8,4,2600,east,senecio_glaberrimus,TS,5,1,18.4,32.2,1.5089,0.3102,33.129,0.644,21.95572933925376,106.79883945841392,0.2055802240042415,1,1.5089,0.665,0.636,0.631,NA,senecio_glaberrimus,1,33.129,1,1,1,1,0.3102,no,NA,NA,1132
DNU7647,6,2,2200,west,disa_stachyoides,TS,4,2,7.8,NA,0.6807,0.1831,18.474,0.4583333333333333,27.13970912296166,100.89568541780447,0.26898780666960487,1,0.6807,0.461,0.492,0.422,"1 leaf, split into 2 for scan. Altitude not recorded, but entered to match SiteID",NA,2,18.474,1,1,5,5,0.1831,no,NA,NA,1126
DNU7647,6,2,2200,west,disa_stachyoides,TS,4,2,7.8,NA,0.6807,0.1831,18.474,0.4583333333333333,27.13970912296166,100.89568541780447,0.26898780666960487,1,0.6807,0.461,0.492,0.422,"1 leaf, split into 2 for scan. Altitude not recorded, but entered to match SiteID",NA,2,18.474,1,1,5,5,0.1831,no,NA,NA,1126
HJP1393,8,2,2200,east,senecio_glaberrimus,TSP,NA,NA,NA,NA,0.8328,0.1586,17.19,0.6293333333333333,20.641210374639773,108.38587641866332,0.1904418828049952,1,0.8328,0.622,0.641,0.625,NA,senecio_glaberrimus,1,17.19,1,1,1,1,0.1586,no,NA,NA,1386
HJP1393,8,2,2200,east,senecio_glaberrimus,TSP,NA,NA,NA,NA,0.8328,0.1586,17.19,0.6293333333333333,20.641210374639773,108.38587641866332,0.1904418828049952,1,0.8328,0.622,0.641,0.625,NA,senecio_glaberrimus,1,17.19,1,1,1,1,0.1586,no,NA,NA,1386
HER8292,8,5,2800,west,senecio_glaberrimus,TS,4,3,13.5,NA,0.5158,0.0725,13.818,0.485,26.789453276463743,190.59310344827588,0.14055835595191932,1,0.5158,0.461,0.473,0.521,NA,senecio_glaberrimus,1,13.818,1,1,1,1,0.0725,no,NA,NA,1381
HER8292,8,5,2800,west,senecio_glaberrimus,TS,4,3,13.5,NA,0.5158,0.0725,13.818,0.485,26.789453276463743,190.59310344827588,0.14055835595191932,1,0.5158,0.461,0.473,0.521,NA,senecio_glaberrimus,1,13.818,1,1,1,1,0.0725,no,NA,NA,1381
DTL4653,6,2,2200,east,hypoxis_costata,TS,1,1,9,14.1,1.444,0.2838,30.987,0.43733333333333335,21.459141274238227,109.18604651162791,0.19653739612188367,1,1.444,0.459,0.437,0.416,NA,NA,1,30.987,1,1,1,1,0.2838,no,NA,NA,1374
DWN6189,8,4,2600,east,harpochloa_falx,T,4,2,8,10,0.15206666666666666,0.0415,4.347,0.398,28.586146427005705,104.74698795180723,0.2729066199035511,3,0.4562,0.39,0.406,0.398,NA,NA,3,13.041,3,3,3,3,0.1245,no,NA,NA,1371
DMM8077,8,4,2600,east,cotula_hispida,T,5,2,1,NA,0.0346,0.0061,1.01,0.29833333333333334,29.190751445086708,165.57377049180326,0.1763005780346821,1,0.0346,0.349,0.268,0.278,NA,NA,1,1.01,1,1,1,1,0.0061,no,NA,NA,1366
DNN0431,6,2,2200,west,berkheya_rhapontica,TS,4,3,6.5,NA,0.7742,0.1417,15.7,0.6096666666666667,20.278997675019372,110.79745942131264,0.18302764143632136,1,0.7742,0.597,0.657,0.575,NA,NA,1,15.7,1,1,1,1,0.1417,no,NA,NA,1358
CXR5752,8,4,2600,west,helichrysum_pallidum,TS,1,3,3.5,NA,0.2877,0.044,5.933,0.9486666666666667,20.622175877650328,134.8409090909091,0.15293708724365657,1,0.2877,0.877,0.936,1.033,NA,NA,2,5.933,1,1,1,1,0.044,no,NA,NA,1357
HRH4966,7,4,2600,west,helichrysum_ecklonis,TS,0,NA,4.8,NA,0.4593,0.0566,7.123,0.98,15.508382320923145,125.84805653710248,0.12323100370128456,1,0.4593,1.023,0.957,0.96,NA,NA,1,7.123,1,1,1,1,0.0566,no,NA,NA,1350
HRH4966,7,4,2600,west,helichrysum_ecklonis,TS,0,NA,4.8,NA,0.4593,0.0566,7.123,0.98,15.508382320923145,125.84805653710248,0.12323100370128456,1,0.4593,1.023,0.957,0.96,NA,NA,1,7.123,1,1,1,1,0.0566,no,NA,NA,1350
HIZ5826,8,2,2200,east,senecio_glaberrimus,TSP,NA,NA,NA,NA,0.6978,0.126,15.283,0.5346666666666667,21.90169102894812,121.29365079365078,0.18056749785038695,1,0.6978,0.493,0.556,0.555,NA,senecio_glaberrimus,2,15.283,1,1,1,1,0.126,no,NA,NA,1097
HIZ5826,8,2,2200,east,senecio_glaberrimus,TSP,NA,NA,NA,NA,0.6978,0.126,15.283,0.5346666666666667,21.90169102894812,121.29365079365078,0.18056749785038695,1,0.6978,0.493,0.556,0.555,NA,senecio_glaberrimus,2,15.283,1,1,1,1,0.126,no,NA,NA,1097
HGO2709,7,3,2400,west,senecio_glaberrimus,TS,0,NA,23.2,43.8,1.1058,0.1929,22.037,0.6243333333333333,19.928558509676254,114.24053913945049,0.17444384156266957,1,1.1058,0.61,0.607,0.656,NA,senecio_glaberrimus,1,22.037,1,1,1,1,0.1929,no,NA,NA,1396
HGO2709,7,3,2400,west,senecio_glaberrimus,TS,0,NA,23.2,43.8,1.1058,0.1929,22.037,0.6243333333333333,19.928558509676254,114.24053913945049,0.17444384156266957,1,1.1058,0.61,0.607,0.656,NA,senecio_glaberrimus,1,22.037,1,1,1,1,0.1929,no,NA,NA,1396
HMP5043,8,5,2800,west,senecio_erubescens,TS,1,2,15,14.5,0.3455,0.0377,11.337,0.38866666666666666,32.81331403762663,300.7161803713528,0.10911722141823445,1,0.3455,0.425,0.361,0.38,NA,NA,1,11.337,1,1,1,1,0.0377,no,NA,NA,1397
DTG6508,6,2,2200,east,helichrysum_nudifolium,TS,1,1,16,NA,1.4116,0.2725,NA,0.8703333333333333,NA,NA,0.19304335505809012,1,1.4116,0.811,0.974,0.826,NA,helichrysum_nudifolium,NA,NA,1,1,1,1,0.2725,no,NA,NA,1161
DQC3932,8,4,2600,east,tenaxia_disticha,T,5,2,16,NA,0.059,0.028,2.5215,0.319,42.737288135593225,90.05357142857143,0.4745762711864407,2,0.118,0.34,0.282,0.335,NA,tenaxia_disticha,2,5.043,2,2,2,2,0.056,no,NA,NA,1389
EFD4220,8,4,2600,east,harpochloa_falx,T,3,1,19.6,11.8,0.1184,0.03345,4.304,0.32466666666666666,36.351351351351354,128.6696562032885,0.2825168918918919,2,0.2368,0.304,0.327,0.343,NA,NA,2,8.608,2,2,2,2,0.0669,no,NA,NA,1337
DVZ3020,8,4,2600,east,helichrysum_dasycephalum,T,5,2,9.5,9.5,0.0025666666666666667,7.333333333333333e-4,0.13549999999999998,0.30433333333333334,52.79220779220778,184.77272727272725,0.2857142857142857,6,0.0154,0.284,0.374,0.255,Aspect not on envelope,helichrysum_dasycephalum,6,0.813,6,6,5,5,0.0044,no,NA,NA,753
