"","curveid","schoolfield.T_opt","weibull.T_opt","new_T_opt0","new_T_opt1","new_T_opt2","new_T_opt3","new_T_opt4","new_T_opt5","new_T_opt6","curve_breadth_gam0","curve_breadth_gam1","curve_breadth_gam2","curve_breadth_gam3","curve_breadth_gam4","curve_breadth_gam5","curve_breadth_gam6","curve_breadth_schoolfield","curve_breadth_schoolfield.mjc","AIC0","AIC1","AIC2","AIC3","AIC4","AIC5","AIC6","rsq0","rsq1","rsq2","rsq3","rsq4","rsq5","rsq6","concurvity_full0.para","concurvity_full0.s.tleaf.","concurvity_full1.para","concurvity_full1.s.cond.","concurvity_full2.para","concurvity_full2.s.cond.","concurvity_full2.s.vpdl.","concurvity_full3.para","concurvity_full3.s.tleaf.","concurvity_full4.para","concurvity_full4.s.tleaf.","concurvity_full5.para","concurvity_full5.s.tleaf.","concurvity_full5.s.vpdl.","concurvity_full6.para","concurvity_full6.s.tleaf.","concurvity_full6.s.cond.","T_opt.s","J_ref","E","E_D","school_breadth","Schoolfield.mjc.T_opt"
"73",1019,17.6396105822473,17.4021138718973,20.7081708333333,20.525825,20.6424375,20.7401291666667,20.7081708333333,20.3572166666667,20.6424375,16.8016425,17.1969633333333,16.8016425,16.8016425,16.8016425,16.7650008333333,16.7650008333333,18.0899675,17.8696175,-3984.60981891739,-2436.73353621718,-4322.71190994814,-3988.4468573246,-3971.64689635037,-4349.64559832917,-4217.07383332966,0.998360599150289,0.992121130519544,0.998846603593115,0.998367033624259,0.998337109712552,0.998875735687466,0.998715257780064,0.999999992023843,0.999999445228656,0.995582297857746,0.691368956421355,0.999999224968864,0.998103991806865,0.999946871719144,0.999999991196617,0.999999428717105,3.16324454316627e-26,3.14776178774469e-26,7.33673955147545e-24,0.999996741450343,0.999996741450342,6.85288262335619e-25,0.998178601966704,0.998178601966705,17.6396105822473,13.8060247342381,0.291911290097577,0.993869023882672,13.084075,17.6275949641746
"74",1025,16.0544366080672,15.7203342399073,15.8319666666667,15.613,16.0685,15.8319666666667,15.8509,15.7947333333333,15.7730333333333,9.6667,9.9272333333334,9.7365333333333,9.6667,9.6462333333334,9.6462333333334,9.6462333333334,10.4203333333334,10.4056666666667,782.522991662848,795.646884219595,784.734095062031,782.520114014635,782.738987223582,779.705074322559,784.718138751542,0.978820309999996,0.978565341261701,0.978792234782663,0.978820625382055,0.978818119522539,0.978905329336256,0.978796844830322,0.999999934207201,0.999999034592844,0.998567664664207,0.978952557482946,0.999995637189069,0.995033246218404,0.999935065016824,0.999999904915839,0.999998707492738,2.70759003565832e-25,2.71712536807155e-25,1.47082432767645e-21,0.99999684489163,0.99999684489163,6.75258393564155e-25,0.995022313139357,0.995022313139357,16.0544366080672,97.4880700989363,0.976572155485991,1.64819639663165,12.2152333333333,16.0506959323559
"75",1026,16.1521430959853,15.900555232445,15.5783,16.0863666666667,15.7602666666667,15.5783,15.5783,15.5783,15.7602666666667,17.29417,17.08717,17.2536366666667,17.29417,17.27767,17.27767,17.2536366666667,17.1987366666667,16.9768033333333,-464.143915594211,-415.366539966065,-461.794491578237,-464.095822397739,-466.25899929043,-464.431218975484,-467.190375280364,0.938838195790722,0.9358069118685,0.938772105213773,0.938835972420959,0.938959001892917,0.938905616664428,0.939084237926842,0.999999873253679,0.999986708959555,0.996667329338348,0.649356542747456,0.999998851245168,0.979089575645678,0.999876357940196,0.999999867701243,0.999986831999776,2.53508212491941e-27,2.49943139638592e-27,1.0757851683706e-23,0.999996249485956,0.999996249485958,2.41503432844442e-25,0.972860539912381,0.972860539912381,16.1521430959853,157.629025749858,1.0310152200355,1.26207700399415,12.7051,16.141831091309
"76",1030,23.0758838035684,22.7326788916577,22.8465666666667,28.7515333333333,28.7515333333333,22.8465666666667,22.8251,23.3209333333333,28.7515333333333,8.2325333333333,0.0488666666665978,0.0488666666665978,8.1966,8.1654,7.7333333333333,0.0488666666665978,7.6169333333333,7.6092333333333,437.300526727237,-440.218687028414,-529.177524247054,437.067389837162,437.093179896092,279.6597097136,-520.397426934597,0.908333797846207,0.962870617360097,0.966444754176919,0.908352980542879,0.908360774960325,0.922530230984858,0.966060598808978,0.999998649324512,0.999987499052219,0.99559945345653,0.959091523551507,0.999990020880977,0.990508559659632,0.99990923607328,0.999998658815183,0.999988015652264,3.07745143219099e-25,3.06790997658021e-25,2.07406111507167e-22,0.99999817889163,0.999998178891629,1.06026100669983e-24,0.990421647066232,0.990421647066232,23.0758838035684,6.18604150547288,0.598608802375164,2.90619519071739,13.1938666666666,23.0739779320858
"77",1035,26.8722746427632,25.9172390512383,26.7280333333333,27.5349,26.6894333333333,26.6309333333333,26.4661333333333,27.1902333333333,25.9245666666667,13.9356666666666,13.0411666666667,13.7850666666667,13.9281,13.9258,13.809,13.8067,12.9944333333333,12.9014,-738.789881889718,-531.548149376072,-737.440092196553,-736.423905037041,-732.52429353448,-736.480772383503,-737.671078814883,0.973733939894373,0.967557818650611,0.973767547253877,0.97366964044305,0.973563114008534,0.973761631255763,0.973913373887454,0.999999636027865,0.999983432229066,0.992954774843141,0.677030734310268,0.999998672814939,0.996107933631058,0.999936963121123,0.999999841319635,0.999991958017824,1.2117739408732e-25,1.20905364292316e-25,2.04603851229659e-21,0.999998383037534,0.999998383037534,8.36706877642995e-25,0.995497739271655,0.995497739271655,26.8722746427632,8.5536228866497,0.267199146083502,2.23886397455609,13.3087666666667,26.8670115868485
"78",1037,21.1545222159203,20.9860535237043,21.5648333333333,20.9995666666667,22.2974333333333,21.5648333333333,21.5330666666667,21.6477666666667,21.5330666666667,18.5459666666667,18.6062,18.3888,18.5459666666667,18.5459666666667,18.5979,18.5117333333334,18.0030666666667,17.9485333333333,-1215.00969844796,-1010.07585507969,-1210.09196964233,-1214.97612302652,-1215.04545101409,-1217.26229290192,-1212.44655788808,0.975636165528719,0.969989039047628,0.97555789019462,0.975635347087297,0.975635234285291,0.975743151730324,0.975629775199495,0.999999992385289,0.999999302057037,0.998959060482137,0.904490997123207,0.999998291250143,0.979766828368541,0.999833969552934,0.999999991526604,0.999999240226521,2.79462984370074e-26,2.76479130822166e-26,6.18760146217963e-22,0.999996312033146,0.999996312033148,1.06214728471679e-25,0.976738881494244,0.976738881494242,21.1545222159203,21.7481103076226,0.471124681593883,0.97158852430525,14.4496666666667,21.1435057377092
"79",1039,19.1380185759186,18.3618305779055,17.7729,18.0795666666667,18.0795666666667,17.8015,17.7729,18.0078666666667,18.0795666666667,15.6014333333333,16.0452333333333,15.5156,15.6014333333333,15.6014333333333,15.6014333333333,15.5417333333333,15.5715,14.7806333333333,-1567.34502383956,-1407.50740592357,-1577.3217881191,-1567.77728862776,-1566.20284955626,-1579.36404265519,-1574.88035993775,0.987846317729709,0.985712343953793,0.988033708486567,0.987852204999495,0.987832311641866,0.988007959022514,0.988002637614684,0.999999984430042,0.999999517598491,0.993905494670792,0.810017073341669,0.999999459700167,0.997103442128124,0.999982332279237,0.999999960102106,0.999999088173508,1.02990095508926e-25,1.03371163502529e-25,1.52972859362781e-22,0.999997741411117,0.999997741411113,7.54880016074136e-25,0.996556644490625,0.996556644490624,19.1380185759186,7.67166905108964,0.153144786793932,1.84857004131268,11.9942,19.1286374748098
"80",1045,17.1555266507922,17.6567305545552,17.3632,16.7175,17.3259,17.3512666666667,17.3512666666667,17.5001666666667,17.3259,12.3540666666666,12.5629333333333,12.3253,12.3540666666666,12.3540666666666,12.2934666666666,12.3253,12.5629333333333,13.105,-102.211917762476,-44.9526883034226,-98.9263318541378,-102.271486959632,-101.961802171616,-100.819438806886,-99.7838773264969,0.993194839710984,0.992796190839634,0.993187031402391,0.993195342154347,0.993195013415884,0.993206340243863,0.993195657218403,0.999999892270554,0.999999021966564,0.998637061263978,0.987609527048074,0.999969771816686,0.997863628458209,0.999680497735815,0.999999902864498,0.999998999709745,8.94427711668873e-26,9.04281316337097e-26,5.76422499874777e-23,0.99999611168568,0.999996111685679,1.49371703992435e-24,0.997916867646593,0.997916867646593,17.1555266507922,12.4247188277812,0.0789690097292013,1.62812651400078,NA,17.1355552580758
"81",1052,26.7166518059674,26.7498674706632,26.68795,26.0417333333333,26.9328333333333,26.68795,26.7611333333333,26.9194666666667,26.9328333333333,10.9969,10.8682333333333,10.9473666666667,10.9969,10.9969,10.9937333333333,10.9730333333333,10.78,10.7681,-2009.68183301435,-1982.48288956524,-2010.55484646451,-2009.70327735205,-2008.08365532456,-2008.23179975441,-2006.16837597152,0.976496304498308,0.975839629671828,0.976563866598507,0.976496782700551,0.976471557829989,0.976502112149629,0.976517570129301,0.999999944806217,0.999998178001468,0.997081323049921,0.903369709535382,0.999993868833813,0.995296708173023,0.999801495031935,0.999999942352572,0.999998113055536,1.33027320179113e-25,1.34978723651688e-25,7.51068310969573e-23,0.999996510043294,0.999996510043293,5.81616706213477e-25,0.995339767446376,0.995339767446378,26.7166518059674,4.7287137879259,0.508274407762486,1.9197445837391,10.7471666666666,26.7130573333541
"82",1054,15.7992498405554,15.5009925951273,14.8877458333333,12.3353708333333,14.960625,14.8877458333333,14.8877458333333,14.6866,14.9859708333333,12.1474679166667,12.56480125,12.1474679166667,12.1474679166667,12.1474679166667,12.1474679166667,12.1836554166667,12.8065345833333,12.49046375,-3452.21900520184,-2385.13511868013,-3500.46346304458,-3452.14885202146,-3453.16400867407,-3475.09016240081,-3493.33455172964,0.998273449374527,0.994810850934213,0.998374144877076,0.998273270542459,0.998274678282076,0.998324879391256,0.998359458341029,0.999999609715473,0.999997830330063,0.926447983386813,0.55864737611647,0.99997842736879,0.989906627364679,0.999880500063172,0.999999628787489,0.999998086392658,4.34058148310234e-25,4.32911766256851e-25,1.22563229178516e-22,0.999992278475914,0.999992278475916,2.41161290858316e-24,0.99170672265532,0.991706722655319,15.7992498405554,3.67261814417444,0.0954061948932824,2.32218943304825,NA,15.7879383467549
"83",1057,18.4556402335826,18.1682375296339,18.0607333333333,18.6208666666667,18.1881333333333,18.0607333333333,18.0607333333333,18.0312666666667,17.9418666666667,6.9634,7.6076666666666,6.9764333333333,6.9634,6.9429,6.9429,6.9111666666666,7.86,7.5617333333333,-2292.18465021807,-1964.32824318582,-2289.9982845933,-2292.10648520294,-2292.10037385451,-2290.9532006786,-2290.2125852201,0.988992241635227,0.984608458424394,0.988984033430191,0.988991189765613,0.988992468688139,0.988990469604465,0.988982602969805,0.999999859251213,0.999999649613155,0.898831511272177,0.71979876606793,0.999994606907002,0.858322734851479,0.999986570858511,0.999999845542229,0.999999637027246,6.19963635867336e-25,6.20491887002043e-25,7.25297744552689e-22,0.999998723921216,0.999998723921216,7.40096058025634e-25,0.862690595733547,0.862690595733547,18.4556402335826,2.95130337298419,0.360110002438996,2.64003463082396,NA,18.4526557977598
"84",1063,19.5718045451257,19.9579927757504,19.6272,19.5893333333333,19.7227666666667,19.6272,19.6272,19.679,19.6272,15.6296666666667,15.8564333333334,15.7677666666667,15.6296666666667,15.5996666666667,15.6572,15.5996666666667,15.8125666666667,16.2521666666667,-348.817235212314,-325.517620640251,-338.893666409294,-348.763420009469,-350.267347349799,-350.443495153106,-348.267833742538,0.952851534488741,0.951538124125993,0.952399312619569,0.952850343700676,0.952896086984575,0.952941872327267,0.952847802225866,0.99999999332447,0.999999538473706,0.997654093678948,0.837429632442378,0.99999310425715,0.92678844185739,0.999520207707964,0.999999992140051,0.999999378475734,9.44446933479922e-26,9.29968823170648e-26,1.29422086498375e-21,0.999999182010365,0.999999182010367,2.51722705039089e-25,0.909663645016613,0.909663645016609,19.5718045451257,9.26474344526983,0.0717423180178823,1.21196542359266,NA,19.5415266923898
"85",1068,24.3498230408011,24.3219181713756,24.3225666666667,24.6473,24.6473,24.3225666666667,24.3225666666667,24.2790333333333,24.6473,11.8543333333333,11.7718333333333,11.7531333333333,11.8543333333333,11.8543333333333,11.8543333333333,11.7983,10.9373,10.9296,-1830.65968530137,-1647.23979525451,-1825.31596602609,-1830.65677141998,-1831.41047435666,-1832.9957182011,-1830.319543403,0.986230531907906,0.983429903916567,0.986248469328966,0.986230494355434,0.986241640484329,0.986280205999262,0.986244084811798,0.999999939168793,0.999998387279854,0.976589402889495,0.364474416780255,0.999993917795778,0.998336888504254,0.999825554970655,0.999999939025949,0.999998383904665,1.02235988506446e-26,1.0613348799543e-26,1.2724055301148e-22,0.999999245728408,0.999999245728408,8.94903384894771e-25,0.998525301111836,0.998525301111835,24.3498230408011,9.81276071997074,0.726769534964721,1.64074302568256,12.9586,24.3458310718067
"86",1075,0,14.4378852071223,9.80179291666667,9.80264826086957,9.80264826086957,9.80179291666667,9.80179291666667,9.80179291666667,9.80264826086957,16.5887070833333,16.4367654166666,16.1943529166666,16.5606570833333,16.5887070833333,16.40249875,16.2972029166666,16.53112375,25.2725679528985,-3883.342214284,-3284.47515049553,-4048.20464267741,-3895.948631521,-3884.97737209038,-3996.22910537708,-4007.17104094601,0.998578612198133,0.997389868464872,0.998808837594389,0.998597908845128,0.998581021230448,0.998742671729884,0.998756179390705,0.99999999941371,0.999999983742707,0.991959086953559,0.775225279382939,0.999987652102398,0.994301903944165,0.999633221222687,0.999999995527148,0.99995024198757,2.8457047624987e-25,2.83806158907478e-25,9.49078923601586e-23,0.999994191921378,0.999994191921379,8.28079846711562e-24,0.996080000283311,0.996080000283315,0,5.49958351110305,0.00086168163728306,1.55470419647988,NA,0
"87",1078,15.6250023997732,15.5957465749695,16.2273333333333,15.9198,15.7894,16.2273333333333,16.2560333333333,16.2560333333333,16.4437666666667,13.6578666666667,13.6578666666667,13.6995333333334,13.6578666666667,13.6342333333334,13.6342333333334,13.6006333333334,13.6904,13.6578666666667,-1415.01152915141,-1399.40843232257,-1398.16107053354,-1415.0157555921,-1417.08971927351,-1415.39517209116,-1416.04743400253,0.986303736214691,0.985998556203924,0.986020924246186,0.986303795764607,0.98632516849633,0.986313156652637,0.986324709703446,0.999999970294366,0.999999419535144,0.967449374104616,0.342541745896303,0.999986534155189,0.931640718409278,0.999739109857097,0.999999970138361,0.999999418659344,2.14731776189442e-25,2.15276905563914e-25,8.33943214010726e-23,0.999980980736631,0.999980980736631,4.53577702402372e-25,0.903720905412457,0.903720905412461,15.6250023997732,8.35222821697871,0.184397897742691,0.984657248142797,NA,15.6087327699814
"88",1091,15.2330012530794,14.9703302109518,16.0785964285714,15.8158392857143,16.2782964285714,16.0785964285714,16.1522142857143,16.0785964285714,16.0135407407407,11.7811196428571,13.1767986206897,11.8990279761904,11.7811196428571,11.814100621118,11.8811446428571,11.914125621118,13.0780020989506,12.8606185714286,-973.271918314603,-256.345728661074,-1051.74633843206,-973.339567868205,-968.23403937991,-1049.79930901905,-1036.23880114881,0.998516857834914,0.988292797981845,0.998835261537531,0.998517247459869,0.99849241137873,0.998819741231057,0.998782027449852,0.999999355550783,0.999970667072859,0.994267813310426,0.737588194992691,0.999997331275059,0.999750710138564,0.999809247158805,0.999999309782891,0.999969877339213,1.56776261201669e-26,1.65119180115652e-26,1.19089554687179e-21,0.999999945336024,0.999999945336023,2.58139352856271e-23,0.999574459398859,0.999574459398859,15.2330012530794,851.261594600539,1.716777765204,1.98172047418174,11.1098143039591,15.2277046375275
"89",1092,20.0762018334697,18.0500769168942,18.9060115384615,19.4628769230769,18.8190153846154,18.9060115384615,18.9060115384615,18.7732740740741,18.8531666666667,14.1733787037037,14.2407459770115,14.1733787037037,14.1733787037037,14.1733787037037,14.1558953703704,14.1733787037037,15.3159341666667,13.2223687820513,-2448.41506628624,-1535.91946829521,-2457.45501016266,-2452.45019155626,-2452.57231932741,-2465.19288112561,-2453.2826186391,0.999569735711919,0.998162418504132,0.999577931023413,0.999572532207648,0.999572083786444,0.999581287637947,0.999576989495717,0.999999367691511,0.999995582604373,0.994891928486579,0.964131098927525,0.999999931979552,0.999920024213725,0.999999513740912,0.999999487724933,0.999997511567607,3.3652728961034e-25,3.37816284741176e-25,2.1542281782842e-21,0.999999862806205,0.999999862806202,1.29623991743792e-23,0.999851317353415,0.999851317353416,20.0762018334697,6.24705819603953,0.132211281056597,3.05218976345288,12.8506279761904,20.0696541869505
"90",1094,19.8052241408814,19.334157319563,17.6933125,18.7975666666667,17.7230416666667,17.6933125,17.7230416666667,17.5786291666667,17.7230416666667,13.1927121376811,13.3805416666667,13.1844208333333,13.1927121376811,13.226603442029,13.0371958333333,13.1143721014493,14.7971708333333,14.7795416666667,-3837.84257679081,-1729.08059594202,-3802.84025125786,-3839.269185174,-3808.10410055343,-3886.27363418166,-3857.9348965501,0.999130833803007,0.99262125784785,0.999107250225981,0.999132089519397,0.99910318864307,0.99917785798707,0.999155276814946,0.999999808792727,0.999997558139223,0.992659441734318,0.905562339513256,0.999984988074271,0.96777841874347,0.99980822558102,0.999999806657777,0.999997801944488,3.81376862387971e-25,3.80178172676316e-25,2.13146390682532e-22,0.999995086600728,0.999995086600728,3.99290195494439e-24,0.972145327865356,0.972145327865356,19.8052241408814,7.25885043850162,0.25744776462407,1.64232841016083,13.7593708333333,19.7980285863552
"91",1095,20.2812083635098,20.1958803499636,20.2598708333333,20.1823083333333,20.1577833333333,20.2598708333333,20.2598708333333,20.1823083333333,20.5236416666667,18.28995,17.950131439394,18.2599291666667,18.28995,18.28995,18.28995,18.2280916666667,17.8178211956522,17.8146609848485,-3938.96542704168,-3103.29359174347,-4007.04879503051,-3938.91347601525,-3945.14309500657,-3960.05363639776,-4050.69850755098,0.997496281629843,0.994161036814393,0.997684885318797,0.997496173666333,0.997511616008868,0.997551501664344,0.997784476460566,0.999999989461171,0.999998648569664,0.994479334026898,0.288136016866712,0.999993633809823,0.957722682090587,0.999164115328605,0.999999989105865,0.999998619095819,1.77447415300963e-25,1.77055123437918e-25,2.59752362925511e-21,0.999999693066758,0.999999693066762,3.01935836221209e-25,0.953201307269761,0.953201307269759,20.2812083635098,22.2419566917644,0.490740546923564,0.975500540214838,13.0449541666666,20.2706469901466
"92",1097,22.5475712693913,22.2671049567103,22.0741,21.5153,22.0741,22.0741,22.1117666666667,22.0014,22.0741,13.5579,12.8721666666667,13.4160666666667,13.5352666666667,13.5352666666667,13.4382666666667,13.4491666666667,13.4259,13.4117666666667,792.884470673512,847.835171528333,798.867310454999,792.857225956566,792.344120495376,793.640591976903,791.618764118826,0.907080596769565,0.90165387183216,0.906737011385255,0.907083072878666,0.90711331984966,0.907052711754938,0.907468846674153,0.999999890034624,0.999997164562043,0.992514768482086,0.805539052712632,0.999983124879589,0.975741693526735,0.999541163493998,0.99999988068838,0.99999715324535,4.47786754941758e-26,4.49739966716492e-26,1.15809510465852e-22,0.999992630213929,0.999992630213928,1.26429811211695e-24,0.975542420249387,0.975542420249387,22.5475712693913,9.5053743150958,0.329028024300332,1.67487967728793,13.4751666666667,22.5417442166202
"93",1098,20.5291237712711,20.3932857158372,20.7618666666667,20.6074333333333,20.6074333333333,20.7618666666667,20.7618666666667,20.6897333333333,20.8785666666667,12.4756666666666,12.4803,12.3635166666667,12.4756666666666,12.4959,12.4756666666666,12.3890166666667,12.1362,12.1147,-780.328403969216,-572.546269405588,-782.20528557129,-780.330744662397,-780.666865887882,-780.958752868608,-779.724523387787,0.987906977482044,0.985087562647308,0.987991343595532,0.987907000340491,0.987910748525731,0.987933561957139,0.987953648303916,0.999999987131172,0.999999490532638,0.991504068011736,0.660770286086011,0.999988906712215,0.999693026891901,0.999822688690878,0.99999998664357,0.999999481495535,2.52836211809094e-25,2.56422256345965e-25,1.34122932319535e-22,0.999998030407869,0.999998030407868,4.25725033876846e-24,0.999437573962354,0.999437573962354,20.5291237712711,32.8951840582053,0.70251696326865,1.43436868074342,12.3342,20.5242141846278
"94",1100,18.7753260502511,18.4753954199214,18.0156666666667,17.7230666666667,18.0666333333333,18.0156666666667,18.0420333333333,17.9374333333333,17.9642666666667,14.5585333333333,14.5321,14.5080333333333,14.5585333333333,14.5956333333333,14.5585333333333,14.5080333333333,14.5997666666667,14.5852333333334,-1581.75313816071,-898.145455267863,-1576.92328004463,-1581.83812357212,-1579.72946181866,-1580.81930009959,-1578.87025567514,0.987134630098409,0.974294832338505,0.987125559504097,0.987135858214523,0.987108414135126,0.987174249645558,0.987164549409746,0.99999983952863,0.999990987818922,0.993217588017078,0.616494103701026,0.999997968076024,0.999386355226774,0.999896746426526,0.999999818783632,0.99999042992596,3.78385437830431e-26,3.87396260732237e-26,1.57518400759505e-22,0.999999516006689,0.99999951600669,5.38541726143307e-25,0.999400414658837,0.999400414658838,18.7753260502511,91.3222828647438,1.11786324098963,1.44172294723231,12.991,18.7681777431901
"95",1101,19.9965933127168,19.3789650366542,18.6517333333333,19.7796,19.7863,18.626,18.5922666666667,18.6953666666667,18.626,15.5888666666666,15.6338,15.6082666666666,15.5888666666666,15.5888666666666,15.6338,15.5385333333333,15.7333333333333,15.0624333333333,632.995820252036,654.220114511622,639.536467321928,632.858954327823,631.486658169154,633.175697509434,630.043593791849,0.936564039584792,0.934980341740191,0.936322443203122,0.936569588206025,0.936626614387705,0.936641482486472,0.936948552053699,0.999999868432695,0.999998132948669,0.993811778178415,0.911637101174396,0.999988715510869,0.984492987033702,0.999841641499455,0.999999852633403,0.999998229851828,2.71758594340777e-25,2.72701019361436e-25,1.41591669172466e-22,0.999994408673373,0.999994408673375,4.95459052679156e-25,0.984869456457303,0.984869456457304,19.9965933127168,7.14567233662633,0.150993653500067,1.6517434992693,13.0126,19.9855957824464
"96",1105,17.2505200308108,16.808539975717,17.5205666666667,17.3171,17.6101666666667,17.5412333333333,17.4662,17.6588666666667,17.3171,12.2801,12.4507,12.2801,12.2801,12.2801,12.2801,12.2801,12.3812,11.9265666666666,283.70576994185,501.116796897242,279.476189208295,283.57462756393,284.467954439146,280.853912721242,282.248829123357,0.991183344057405,0.98901284372808,0.991263457992539,0.991184667873714,0.991175451943341,0.991230658449958,0.991259319662967,0.999999809286089,0.999998011588271,0.996425836864267,0.962601580107263,0.999993729270699,0.999524579130066,0.999938858058554,0.999999774182464,0.999997823964651,1.89801575653019e-25,1.89604691590963e-25,5.59845778810772e-22,0.999999170185718,0.999999170185719,2.51768076146588e-24,0.999561594144065,0.999561594144067,17.2505200308108,44.6981272782502,0.580715672005672,1.21429729758402,NA,17.2436286257593
"97",1108,0,16.1195194704139,11.1550666666667,11.2134666666667,11.2134666666667,11.1550666666667,11.1550666666667,11.1550666666667,11.2134666666667,12.9936,12.6165333333333,12.4463333333333,13.0143333333333,12.9936,13.0143333333333,12.5562666666666,13.9451333333333,25.2413666666666,126.651753914303,189.570573807352,126.219813053462,127.18307710149,126.239034650935,128.695600570463,125.058052546802,0.967008442336349,0.964597105640701,0.96709820366342,0.966979816604462,0.967011814597495,0.967026938045498,0.967084053705068,0.999999707622321,0.999997615975204,0.970968811588693,0.756204344323243,0.999973555127902,0.906858893546923,0.999785619585718,0.999999993719401,0.999822625485611,4.99579934038147e-25,4.98810827922186e-25,1.73115783027422e-22,0.999988082215815,0.999988082215815,1.21474659918187e-24,0.923394395453908,0.923394395453909,0,5.16950885836957,0.00020190923517618,2.10857786426578,NA,0
"98",1112,24.9097783007737,24.630458593914,24.8631333333333,24.9389666666667,24.7956,24.8181666666667,24.6942333333333,24.6942333333333,24.6942333333333,15.7390333333333,15.6672333333334,15.6848666666667,15.7390333333333,15.6848666666667,15.7294333333333,15.7078333333333,15.5880666666666,15.5542666666667,-1603.12069158738,-1601.38116993966,-1600.56071381376,-1603.51606595201,-1604.58328565231,-1602.85681558409,-1602.82293493542,0.979726258365599,0.979682056216194,0.979652790852138,0.979732863304881,0.979756677439985,0.979740425500456,0.97974026524882,0.999999925820615,0.999995226191113,0.996570402003182,0.778528933212292,0.999997367602699,0.997899511675009,0.999824957996658,0.99999993729596,0.99999580044685,1.99007236660172e-25,1.99411542214296e-25,2.04021983946659e-22,0.999998428641133,0.999998428641133,4.50073686232047e-25,0.998288351805904,0.998288351805905,24.9097783007737,8.58988807495661,0.287268348391856,1.46927285884938,13.8530833333333,24.9020593026654
"99",1113,26.8262324927222,27.1502909479769,27.2109,27.1374666666667,27.2109,27.2109,27.3369,27.3784666666667,27.3369,12.0606666666667,12.1189666666667,12.0606666666667,12.0606666666667,12.0895,12.0318666666667,12.0895,12.1724666666667,11.8539,-598.949956168138,-587.757322445447,-599.154421557161,-599.129291942196,-597.02674271831,-596.618038976068,-595.412489755928,0.97798973757763,0.97773856811839,0.978068352208883,0.977991150933614,0.977972060446625,0.978045788481161,0.977957920978229,0.999999940781342,0.999999218465889,0.986172329729132,0.814951507555534,0.999988549888808,0.998014916012044,0.999863278402291,0.999999933412107,0.999999183385213,5.2281416577848e-26,5.30379762999887e-26,2.48159730907524e-22,0.999998924385617,0.999998924385616,1.68700625189611e-24,0.997927043765142,0.997927043765141,26.8262324927222,10.6661995523245,0.765912025666285,1.35504265924342,NA,26.8201736835776
"100",1114,23.3344980037624,23.402901443227,23.3104,23.1634333333333,23.1634333333333,23.3744333333333,23.4905,23.3104,23.6307333333333,16.7540666666667,16.6495,16.694,16.7240333333334,16.9757,16.8843,16.6673,16.7540666666667,16.7372,-584.400895349405,-586.736301615189,-593.016854736231,-584.341803131159,-587.250183752549,-588.5443231464,-597.299884698718,0.935999574458035,0.936316138712453,0.937130032104623,0.935995761711187,0.936598247256679,0.936847372576387,0.937592100564954,0.999999999396992,0.999999958285321,0.995269083258368,0.671170524695885,0.999996626426867,0.964950024645489,0.999765705068317,0.999999999251366,0.999999948414007,1.1063964610426e-25,1.11111688890835e-25,2.70782752151378e-22,0.999991885496513,0.999991885496513,1.5057149710431e-25,0.934818466751011,0.934818466751012,23.3344980037624,11.7862075391552,0.419274466433956,1.08662720765428,15.2166333333334,23.3248383553936
"101",1119,20.951870771765,20.9713143904841,20.4515333333333,20.6465333333333,20.6465333333333,20.4515333333333,20.4729333333333,20.5646666666667,20.6465333333333,13.2627666666667,12.0296333333333,13.3584333333334,13.2627666666667,13.2627666666667,13.3174666666667,13.2352666666667,11.2161666666666,11.2309666666666,-729.571794751776,-170.301314275248,-738.432066708315,-729.571446067259,-730.179694532282,-735.670450147934,-738.134669932934,0.975276085719865,0.956384298415373,0.975759682339062,0.975276069389578,0.975292225956175,0.975547766360333,0.975516750290111,0.999999951180427,0.999998659463737,0.981748949863314,0.489527933182868,0.999987671902323,0.973216927397799,0.999666784795999,0.999999951100576,0.999998657161348,1.66832976596876e-26,1.67123992490241e-26,1.84146338108014e-22,0.999998664432684,0.999998664432682,1.78720345579505e-25,0.970358568414842,0.970358568414841,20.951870771765,19.576975323249,0.754009036111975,1.55419087946537,13.6585666666667,20.9476662082117
"102",1121,16.2412232422448,16.4059512179975,17.1595458333333,16.45815,17.6739913043478,17.1595458333333,17.1595458333333,17.0925833333333,17.6739913043478,13.8982820833333,13.9865958333333,13.8373125,13.8982820833333,13.8982820833333,13.8666945833333,13.8373125,14.4679570833333,14.4540645833333,-3576.82975040364,-3015.67990978207,-3554.66046387076,-3577.23935335261,-3580.6446620339,-3623.09122673682,-3662.87681314772,0.997946683034258,0.996373679819308,0.997918632023565,0.997947522979863,0.997954534007068,0.998050103276301,0.998132415058152,0.999999993688249,0.999999672040417,0.99254193072311,0.609565666040821,0.999996827673643,0.999716272245024,0.999869071573482,0.999999995420149,0.999999764416025,1.37719436141862e-25,1.37525127911423e-25,3.12826411505895e-22,0.999997658502713,0.999997658502712,6.04691980697407e-24,0.999789403193622,0.999789403193623,16.2412232422448,83.0071339269515,0.960485994052137,1.32598425240509,14.34504875,16.234145051521
